filename,sentence,age,gender,accents,variant,demog_group,bucket,duration_s
common_voice_bn_31550191,মাওলানা হাবিবুল্লাহ মুখতার এই পদের দায়িত্ব গ্রহণের জন্যও নির্বাচিত হন।,,,,,,,
common_voice_bn_31550471,তিনি দাসত্বের সংস্কার সাধন করেন।,,,,,,,
common_voice_bn_31550500,এছাড়াও উল্লেখযোগ্য কিছু উপ-উপজাতি রয়েছে।,,,,,,,
common_voice_bn_31550603,মুক্তিযোদ্ধারা তার পাল্টা জবাব দিতে থাকল।,,,,,,,
common_voice_bn_31550606,এই পথটি যোরহাট জেলার পশ্চিমের বহু গ্রামকে যোরহাট শহরের সাথে সংযুক্ত করেছে।,,,,,,,
common_voice_bn_31550640,শহরটি চট্টগ্রাম জেলার চতুর্থ জনবহুল ও রাউজান উপজেলার বৃহত্তম শহরাঞ্চল।,,,fluent,,,,
common_voice_bn_31550654,তিনি একজন ঐতিহাসিক লেখক।,twenties,male_masculine,,,,,
common_voice_bn_31550674,সমান্তরালভাবে প্রবাহিত নর্মদা নদীর সঙ্গে এই নদী উত্তর ও দক্ষিণ ভারতের সীমা নির্দেশ করে।,,,,,,,
common_voice_bn_31550748,তখন মিলি বিক্রমের কাছে সাহায্য চায়।,,,,,,,
common_voice_bn_31550779,এর জন্য এই পরজীবী রাসায়নিক নিঃসৃত করে।,,,,,,,
common_voice_bn_31550857,তিনি দুটি আসন্ন ছবিতে অভিনেত্রী হিসাবেও কাজ করছেন।,,,,,,,
common_voice_bn_31550876,মুক্তিযোদ্ধাদের প্রতিরক্ষা অবস্থান বিভিন্ন স্থানে।,,,,,,,
common_voice_bn_31550906,তা সত্ত্বেও অমৃত পুরোপুরিভাবে অমরত্ব প্রদান করে না।,,,Bangladeshi Bengali,,,,
common_voice_bn_31550914,মিশরে ফিরে এসে তিনি ইংরেজি ভাষার রেডিওতে সাংবাদিক হিসাবে কর্মজীবন শুরু করেন।,,,,,,,
common_voice_bn_31550928,"পলির প্রভাবে নদীর তলদেশ ক্রমশ ভরাট হয়ে যাচ্ছে, এর প্রশস্ততা সংকুচিত হচ্ছে এবং পানির প্রবাহ হ্রাস পাচ্ছে।",,,,,,,
common_voice_bn_31550934,একটি হীরক এবং অন্যটি গ্রাফাইট।,,,,,,,
common_voice_bn_31551083,এই ব্লকের অধীনে কোন শহরাঞ্চল নেই।,,,,,,,
common_voice_bn_31551121,মিশরে ফিরে এসে তিনি ইংরেজি ভাষার রেডিওতে সাংবাদিক হিসাবে কর্মজীবন শুরু করেন।,,,,,,,
common_voice_bn_31551151,"আর দুর্বল স্বর হ'ল- রে, তীব্র ম ও ধ।",,,,,,,
common_voice_bn_31551152,হাইওয়ে নির্মাণের পূর্বে যাতায়াত ব্যবস্থায় খুবই ধীরলয়ে হতো।,,,,,,,
common_voice_bn_31551153,তরল সালফার ট্রাই অক্সাইডের বাষ্পের চাপ সুস্থিত থাকে এর গামা ফর্মের সাথে।,,,,,,,
common_voice_bn_31551163,"সোসাইটির প্রাথমিক লক্ষ্য ছিল খ্যাতনামা একটি ইনস্টিটিউট প্রতিষ্ঠা করা, যা কলকাতা এবং শহরতলির মেয়েদের জন্য একটি সু-ভিত্তিক শিক্ষাব্যবস্থা সরবরাহ করবে।",,,,,,,
common_voice_bn_31551229,সালমান এফ রহমান বর্তমানে আওয়ামী লীগ থেকে নির্বাচিত একজন সাংসদ ও আওয়ামী লীগ সভানেত্রী ও প্রধানমন্ত্রী শেখ হাসিনার উপদেষ্টা।,,,,,,,
common_voice_bn_31551238,তবে অন্য যে কোনো পরিচয়ের চেয়ে সঙ্গীতশিল্পী হিসেবেই তার পরিচিতি ও জনপ্রিয়তা সবচেয়ে বেশি।,,,,,,,
common_voice_bn_31551240,নন-ফিকশন ক্যাটাগরিতে শ্রেষ্ঠ ছবির জন্য জাতীয় চলচ্চিত্র পুরস্কারও পেয়েছে ছবিটি।,,,,,,,
common_voice_bn_31551242,অতঃপর তিনি ধারে কোমোয় যোগদান করেছিলেন।,,,,,,,
common_voice_bn_31551248,শীতে পাতা ঝরে।,,,,,,,
common_voice_bn_31551268,আবু সাঈদ বাংলাদেশের কুমিল্লা জেলার আগ্রায় জন্মগ্রহণ করেন।,,,,,,,
common_voice_bn_31551295,জীবের পপুলেশন পর্যায়ে কিছু বৈশিষ্ট্যকে ইচ্ছাকৃতভাবে নির্বাচন করা।,,,,,,,
common_voice_bn_31551298,"তিনি জার্মানি, গ্রেট ব্রিটেন, মিসর, অস্ট্রিয়া, পর্তুগাল ও সুদান ইত্যাদি দেশসমূহে বাংলাদেশের রাষ্ট্রদূত হিসাবে কূটনৈতিক দায়িত্ব পালন করেন।",,,,,,,
common_voice_bn_31551303,পুরো পান্ডুলিপিটায় অবশ্য পুরো সেইন্ট পলের চিঠির সম্পূর্ণ অংশই ছিল।,,,very good,,,,
common_voice_bn_31551340,বাংলাদেশ এন্টারপ্রাইজ ইনস্টিটিউট অর্থনৈতিক ও আন্তর্জাতিক বিষয়ের উপর সম্মেলনের আয়োজন করে।,,,,,,,
common_voice_bn_31551390,অপর দুই উইকেট পেয়েছিলেন সোবার্স।,,,,,,,
common_voice_bn_31551426,আচারের নিরর্থকতা সম্বন্ধে এলা বারবার মাকে প্রশ্ন না করে থাকতে পারে নি।,,,,,,,
common_voice_bn_31551446,উষ্ণ ও আর্দ্র জলবায়ু চা উৎপাদনের জন্য প্রয়োজন।,,,,,,,
